lista;item;Proyecto;item_exp;cond;bias;nombre_rol;errores;rt_determinante;rt_nombre;rt_verbo1;rt_pronombre;rt_verbo2;q_words;q_words_SN_Pron;respeta_verbo_verbo;respeta_sust_sust;oracion;palabra_0;palabra_1;palabra_2;palabra_3;palabra_4;palabra_5;palabra_6;palabra_7;palabra_8;palabra_9;palabra_10;palabra_11;palabra_12;palabra_13;palabra_14;part;ID;edad;id_genero;nacionalidad;residencia;lengua;educacion;lentes;mail;tiempo_total
B;76;Bologna;gender28;g_fem;fem;fonoaudiólogo;no;892;2167;1710;1745;2798;13;5;no;no;"Le ginecologhe visitano le pazienti con le infermiere; tutte controllano la crescita fetale.";892;2167;1710;1173;1213;1296;949;1135;1745;2798;3983;1301;3228;;;34;34;57;femmina;italiana;xxx;italiana;laurea magistrale (completo);si;xxx;887133
B;60;todos;gender12;g_fem;fem;psicólogo;no;571;1253;1431;3123;1355;13;4;no;no;"Le psicologhe organizzano una seduta collettiva; tutte offrono consulenza gratuita negli ambulatori pubblici.";571;1253;1431;1894;1345;1479;3123;1355;1091;1242;1105;744;899;;;34;34;57;femmina;italiana;xxx;italiana;laurea magistrale (completo);si;xxx;887133
B;53;todos;gender5;g_masc;fem;bibliotecario;no;634;1074;1170;2867;1533;14;5;si;si;"I bibliotecari organizzano alfabeticamente i nuovi libri; tutti eseguono il lavoro in modo rigoroso.";634;1074;1170;1523;1057;1186;786;2867;1533;1777;854;1244;975;1481.0;;34;34;57;femmina;italiana;xxx;italiana;laurea magistrale (completo);si;xxx;887133
B;92;todos;gender44;g_fem;masc;marinero;no;674;2152;1183;1717;1357;13;5;no;no;"Le marinaie ricevono le indicazioni dal porto; tutte manovrano con destrezza la nave.";674;2152;1183;686;1030;1446;1198;1717;1357;1741;986;1609;831;;;34;34;57;femmina;italiana;xxx;italiana;laurea magistrale (completo);si;xxx;887133
B;77;todos;gender29;g_masc;masc;camionero;no;714;1214;1404;3327;1033;15;4;si;si;"I giardinieri curano il parco pubblico; tutti potano gli alberi malati alla fine dell' inverno.";714;1214;1404;848;881;1455;3327;1033;948;822;1380;2558;1434;2299.0;1370.0;34;34;57;femmina;italiana;xxx;italiana;laurea magistrale (completo);si;xxx;887133
B;103;Bologna;gender55;g_masc;masc;plomero;no;602;1344;1250;1141;1299;13;5;si;si;"Gli idraulici riparano la principale tubatura rotta; tutti ripristinano l' acqua corrente nell' intero edificio.";602;1344;1250;2300;1753;899;990;1141;1299;1240;758;1285;1930;1644.0;1232.0;34;34;57;femmina;italiana;xxx;italiana;laurea magistrale (completo);si;xxx;887133
B;55;todos;gender7;g_masc;fem;secretario;no;563;1094;1158;1335;1093;13;4;no;no;"I segretari ricevono la documentazione ufficiale; tutti raccolgono le firme in ogni dipartimento.";563;1094;1158;1315;1113;1251;1335;1093;2709;977;1783;1173;974;;;34;34;57;femmina;italiana;xxx;italiana;laurea magistrale (completo);si;xxx;887133
B;80;todos;gender32;g_fem;masc;herrero;no;668;2957;1007;1048;992;14;5;no;no;"Le fabbre saldano la nuova rete metallica; tutte eseguono un lavoro di squadra eccellente.";668;2957;1007;835;1034;976;951;1048;992;1810;650;1167;1147;986.0;;34;34;57;femmina;italiana;xxx;italiana;laurea magistrale (completo);si;xxx;887133
B;50;todos;gender2;g_fem;fem;enfermero;no;475;995;2150;942;1177;14;7;si;si;"Le infermiere controllano i turni di guardia del giorno; tutte trovano degli errori madornali.";475;995;2150;1113;1354;1239;1316;1186;721;942;1177;3077;963;1226.0;;34;34;57;femmina;italiana;xxx;italiana;laurea magistrale (completo);si;xxx;887133
B;87;todos;gender39;g_masc;masc;mecánico;no;458;1139;987;1686;872;13;5;no;no;"I meccanici riparano il motore dell' automobile; tutti offrono un servizio eccellente al cliente.";458;1139;987;792;751;1722;1224;1686;872;820;1125;984;1088;1235.0;;34;34;57;femmina;italiana;xxx;italiana;laurea magistrale (completo);si;xxx;887133
B;86;todos;gender38;g_fem;masc;bombero;si;544;1324;1130;1043;1419;14;6;si;si;"Le becchine preparano la salma per la sepoltura; tutte aspettano in un rigoroso silenzio.";544;1324;1130;1002;888;1068;955;1045;1043;1419;1432;1718;1443;851.0;;34;34;57;femmina;italiana;xxx;italiana;laurea magistrale (completo);si;xxx;887133
C;63;todos;gender15;g_masc;fem;pedeagogo;no;663;1114;764;1031;712;13;5;no;no;"I portinai svolgono solertemente il loro lavoro; tutti puliscono con attenzione le scale.";663;1114;764;1433;725;615;649;1031;712;800;773;707;776;;;35;35;25;F;Italiana;xxx;Italiano;Dottorato in corso;Sì;xxx;457799
C;95;Alberta_Bologna;gender47;g_masc;masc;carnicero;no;519;723;749;902;624;13;5;si;si;"I macellai preparano tagli d' agnello fresco; tutti espongono i nuovi prezzi in vetrina.";519;723;749;672;1227;892;822;902;624;766;857;797;1189;809.0;;35;35;25;F;Italiana;xxx;Italiano;Dottorato in corso;Sì;xxx;457799
C;51;todos;gender3;g_masc;fem;astrólogo;no;604;748;825;788;578;14;4;si;si;"Gli astrologi analizzano le carte astrali; tutti formulano la loro predizione per l' anno futuro.";604;748;825;768;688;685;788;578;660;660;705;858;649;1062.0;535.0;35;35;25;F;Italiana;xxx;Italiano;Dottorato in corso;Sì;xxx;457799
C;107;Bologna;gender59;g_masc;masc;diputado;no;597;722;788;724;622;14;6;no;no;"I deputati presentano un nuovo decreto sui trasporti; tutti sperano in una approvazione unanime.";597;722;788;775;634;577;858;670;724;622;753;852;689;834.0;;35;35;25;F;Italiana;xxx;Italiano;Dottorato in corso;Sì;xxx;457799
C;106;Bologna;gender58;g_fem;masc;ministro;no;622;1096;555;725;727;15;5;si;si;"I ministri partecipano alla riunione di gabinetto; tutti attendevano impazientemente dei dettagli sul piano economico.";622;1096;555;691;660;608;628;725;727;784;864;705;925;719.0;787.0;35;35;25;F;Italiana;xxx;Italiano;Dottorato in corso;Sì;xxx;457799
C;82;todos;gender34;g_fem;masc;carpintero;no;582;938;870;806;758;13;6;si;si;"Le architette progettano strutture innovative per le aziende; tutte rispettano le norme ambientali.";582;938;870;971;763;624;737;699;806;758;711;597;525;;;35;35;25;F;Italiana;xxx;Italiano;Dottorato in corso;Sì;xxx;457799
C;62;todos;gender14;g_fem;fem;maestro;no;553;744;619;768;607;14;5;si;si;"Le maestre comprano dei quaderni a quadretti; tutte preparano il necessario per le lezioni.";553;744;619;1257;793;958;842;768;607;561;763;566;553;479.0;;35;35;25;F;Italiana;xxx;Italiano;Dottorato in corso;Sì;xxx;457799
C;58;todos;gender10;g_fem;fem;partero;no;607;706;734;837;857;13;4;no;no;"Le ostetriche assistono molte partorienti in ospedale; tutte supportano le madri in travaglio.";607;706;734;718;902;809;592;837;857;635;732;610;555;;;35;35;25;F;Italiana;xxx;Italiano;Dottorato in corso;Sì;xxx;457799
C;90;todos;gender42;g_fem;masc;minero;no;625;915;670;700;902;14;4;no;no;"Le minatrici lavorano in condizioni pericolose; tutte chiedono migliori condizioni di lavoro nella miniera.";625;915;670;805;815;598;700;902;703;751;723;578;1411;827.0;;35;35;25;F;Italiana;xxx;Italiano;Dottorato in corso;Sì;xxx;457799
C;83;todos;gender35;g_masc;masc;ingeniero;no;576;652;795;899;647;13;5;no;no;"Gli ingegneri predispongono il progetto del tunnel; tutti considerano la resistenza del terreno.";576;652;795;608;578;581;763;899;647;661;710;1041;605;;;35;35;25;F;Italiana;xxx;Italiano;Dottorato in corso;Sì;xxx;457799
C;67;Alberta_Bologna;gender19;g_masc;fem;dermatólogo;no;647;721;814;711;595;13;6;si;si;"I parrucchieri acconciano i lunghi capelli della cliente; tutti utilizzano costosi prodotti biologici.";647;721;814;856;791;709;649;665;711;595;750;691;1019;;;35;35;25;F;Italiana;xxx;Italiano;Dottorato in corso;Sì;xxx;457799
C;82;todos;gender34;g_fem;masc;carpintero;no;488;734;1154;769;974;13;6;si;si;"Le architette progettano strutture innovative per le aziende; tutte rispettano le norme ambientali.";488;734;1154;1958;720;502;762;1110;769;974;583;764;689;;;36;36;27;Donna;Italiana;xxx;italiano;laurea magistrale;no;xxx;455394
C;107;Bologna;gender59;g_masc;masc;diputado;no;553;759;1189;784;898;14;6;no;no;"I deputati presentano un nuovo decreto sui trasporti; tutti sperano in una approvazione unanime.";553;759;1189;793;725;794;782;704;784;898;704;451;673;890.0;;36;36;27;Donna;Italiana;xxx;italiano;laurea magistrale;no;xxx;455394
C;90;todos;gender42;g_fem;masc;minero;no;458;1312;1002;614;1007;14;4;no;no;"Le minatrici lavorano in condizioni pericolose; tutte chiedono migliori condizioni di lavoro nella miniera.";458;1312;1002;765;886;695;614;1007;923;564;665;669;863;616.0;;36;36;27;Donna;Italiana;xxx;italiano;laurea magistrale;no;xxx;455394
C;95;Alberta_Bologna;gender47;g_masc;masc;carnicero;no;505;867;1076;760;748;13;5;si;si;"I macellai preparano tagli d' agnello fresco; tutti espongono i nuovi prezzi in vetrina.";505;867;1076;1360;1205;788;991;760;748;599;616;660;624;600.0;;36;36;27;Donna;Italiana;xxx;italiano;laurea magistrale;no;xxx;455394
C;63;todos;gender15;g_masc;fem;pedeagogo;no;426;754;991;659;810;13;5;no;no;"I portinai svolgono solertemente il loro lavoro; tutti puliscono con attenzione le scale.";426;754;991;1235;605;714;566;659;810;816;723;695;1011;;;36;36;27;Donna;Italiana;xxx;italiano;laurea magistrale;no;xxx;455394
C;83;todos;gender35;g_masc;masc;ingeniero;no;450;708;788;868;1001;13;5;no;no;"Gli ingegneri predispongono il progetto del tunnel; tutti considerano la resistenza del terreno.";450;708;788;689;913;917;669;868;1001;1543;843;763;710;;;36;36;27;Donna;Italiana;xxx;italiano;laurea magistrale;no;xxx;455394
C;106;Bologna;gender58;g_fem;masc;ministro;si;432;745;871;1061;981;15;5;si;si;"I ministri partecipano alla riunione di gabinetto; tutti attendevano impazientemente dei dettagli sul piano economico.";432;745;871;555;634;949;927;1061;981;963;877;730;668;510.0;1181.0;36;36;27;Donna;Italiana;xxx;italiano;laurea magistrale;no;xxx;455394
C;67;Alberta_Bologna;gender19;g_masc;fem;dermatólogo;no;401;1141;951;773;1006;13;6;si;si;"I parrucchieri acconciano i lunghi capelli della cliente; tutti utilizzano costosi prodotti biologici.";401;1141;951;759;883;674;601;773;773;1006;743;526;829;;;36;36;27;Donna;Italiana;xxx;italiano;laurea magistrale;no;xxx;455394
C;51;todos;gender3;g_masc;fem;astrólogo;no;682;1200;1012;828;903;14;4;si;si;"Gli astrologi analizzano le carte astrali; tutti formulano la loro predizione per l' anno futuro.";682;1200;1012;581;645;1307;828;903;923;676;523;748;531;650.0;669.0;36;36;27;Donna;Italiana;xxx;italiano;laurea magistrale;no;xxx;455394
C;62;todos;gender14;g_fem;fem;maestro;no;927;812;1445;654;680;14;5;si;si;"Le maestre comprano dei quaderni a quadretti; tutte preparano il necessario per le lezioni.";927;812;1445;832;505;848;818;654;680;500;748;575;879;505.0;;36;36;27;Donna;Italiana;xxx;italiano;laurea magistrale;no;xxx;455394
C;58;todos;gender10;g_fem;fem;partero;no;413;675;1105;793;774;13;4;no;no;"Le ostetriche assistono molte partorienti in ospedale; tutte supportano le madri in travaglio.";413;675;1105;808;1091;754;713;793;774;729;659;641;827;;;36;36;27;Donna;Italiana;xxx;italiano;laurea magistrale;no;xxx;455394
A;78;todos;gender30;g_fem;masc;camionero;si;824;5018;2461;1157;1034;15;4;si;si;"Le giardiniere curano il parco pubblico; tutte potano gli alberi malati alla fine dell' inverno.";824;5018;2461;1796;1370;955;1157;1034;1183;619;930;1651;799;904.0;1481.0;37;37;38;f;ita;xxx;italiano;laurea triennale;sì;xxx;573215
A;91;todos;gender43;g_masc;masc;marinero;no;1085;860;948;1138;1185;13;5;no;no;"I marinai ricevono le indicazioni dal porto; tutti manovrano con destrezza la nave.";1085;860;948;942;934;981;809;1138;1185;1743;942;822;734;;;37;37;38;f;ita;xxx;italiano;laurea triennale;sì;xxx;573215
A;79;todos;gender31;g_masc;masc;herrero;no;2265;970;848;1231;816;14;5;no;no;"I fabbri saldano la nuova rete metallica; tutti eseguono un lavoro di squadra eccellente.";2265;970;848;868;821;814;850;1231;816;839;797;849;1230;1870.0;;37;37;38;f;ita;xxx;italiano;laurea triennale;sì;xxx;573215
A;104;Bologna;gender56;g_fem;masc;plomero;no;966;1302;1215;1093;1099;13;5;si;si;"Le idrauliche riparano la principale tubatura rotta; tutte ripristinano l' acqua corrente nell' intero edificio.";966;1302;1215;1202;1549;758;749;1093;1099;884;655;838;1269;886.0;1026.0;37;37;38;f;ita;xxx;italiano;laurea triennale;sì;xxx;573215
A;59;todos;gender11;g_masc;fem;psicólogo;no;881;777;879;1012;787;13;4;no;no;"Gli psicologi organizzano una seduta collettiva; tutti offrono consulenza gratuita negli ambulatori pubblici.";881;777;879;932;803;892;1012;787;804;1050;1020;812;822;;;37;37;38;f;ita;xxx;italiano;laurea triennale;sì;xxx;573215
A;85;todos;gender37;g_masc;masc;bombero;no;954;796;785;938;888;14;6;si;si;"I becchini preparano la salma per la sepoltura; tutti aspettano in un rigoroso silenzio.";954;796;785;709;981;954;656;799;938;888;1726;1239;955;633.0;;37;37;38;f;ita;xxx;italiano;laurea triennale;sì;xxx;573215
A;75;Bologna;gender27;g_masc;fem;fonoaudiólogo;no;895;703;949;1272;1068;13;5;no;no;"I ginecologi visitano le pazienti con le infermiere; tutti monitorano la crescita fetale.";895;703;949;815;761;922;827;1197;1272;1068;687;891;1001;;;37;37;38;f;ita;xxx;italiano;laurea triennale;sì;xxx;573215
A;56;todos;gender8;g_fem;fem;secretario;no;1271;649;882;945;791;13;5;no;no;"Le segretarie ricevono la documentazione ufficiale; tutte raccolgono le firme in ogni dipartimento.";1271;649;882;874;852;677;945;791;632;782;647;1208;855;;;37;37;38;f;ita;xxx;italiano;laurea triennale;sì;xxx;573215
A;54;todos;gender6;g_fem;fem;bibliotecario;si;1127;715;564;1037;741;14;5;si;si;"Le bibliotecarie organizzano alfabeticamente i nuovi libri; tutte eseguono il lavoro in modo rigoroso.";1127;715;564;1392;856;749;495;1037;741;731;730;739;747;519.0;;37;37;38;f;ita;xxx;italiano;laurea triennale;sì;xxx;573215
A;88;todos;gender40;g_fem;masc;mecánico;no;989;1222;618;858;1369;13;5;no;no;"Le meccaniche riparano il motore dell' automobile; tutte offrono un servizio eccellente al cliente.";989;1222;618;1117;737;586;1013;858;1369;636;696;876;953;794.0;;37;37;38;f;ita;xxx;italiano;laurea triennale;sì;xxx;573215
A;49;todos;gender1;g_masc;fem;enfermero;no;688;849;1005;909;704;14;7;si;si;"Gli infermieri controllano i turni di guardia del giorno; tutti trovano degli errori madornali.";688;849;1005;677;708;802;955;853;885;909;704;1017;738;983.0;;37;37;38;f;ita;xxx;italiano;laurea triennale;sì;xxx;573215
B;53;todos;gender5;g_masc;fem;bibliotecario;no;1074;1272;2641;2592;1265;14;5;si;si;"I bibliotecari organizzano alfabeticamente i nuovi libri; tutti eseguono il lavoro in modo rigoroso.";1074;1272;2641;1919;1241;935;856;2592;1265;911;1473;1215;1065;697.0;;38;38;35;F;Italiana;xxx;Italiano;Dottorato di ricerca (completo);Sì;xxx;526036
B;86;todos;gender38;g_fem;masc;bombero;no;902;1536;2008;1264;968;14;6;si;si;"Le becchine preparano la salma per la sepoltura; tutte aspettano in un rigoroso silenzio.";902;1536;2008;672;1008;1064;937;1007;1264;968;1432;1088;632;752.0;;38;38;35;F;Italiana;xxx;Italiano;Dottorato di ricerca (completo);Sì;xxx;526036
B;76;Bologna;gender28;g_fem;fem;fonoaudiólogo;no;959;1328;1112;1297;1247;13;5;no;no;"Le ginecologhe visitano le pazienti con le infermiere; tutte controllano la crescita fetale.";959;1328;1112;744;784;1152;832;1104;1297;1247;992;952;1281;;;38;38;35;F;Italiana;xxx;Italiano;Dottorato di ricerca (completo);Sì;xxx;526036
B;80;todos;gender32;g_fem;masc;herrero;si;706;1673;1456;840;816;14;5;no;no;"Le fabbre saldano la nuova rete metallica; tutte eseguono un lavoro di squadra eccellente.";706;1673;1456;1768;1367;841;848;840;816;952;656;1536;952;1256.0;;38;38;35;F;Italiana;xxx;Italiano;Dottorato di ricerca (completo);Sì;xxx;526036
B;55;todos;gender7;g_masc;fem;secretario;no;900;905;1032;767;841;13;4;no;no;"I segretari ricevono la documentazione ufficiale; tutti raccolgono le firme in ogni dipartimento.";900;905;1032;680;1744;704;767;841;576;1520;1784;760;776;;;38;38;35;F;Italiana;xxx;Italiano;Dottorato di ricerca (completo);Sì;xxx;526036
B;60;todos;gender12;g_fem;fem;psicólogo;no;933;711;1304;904;656;13;4;no;no;"Le psicologhe organizzano una seduta collettiva; tutte offrono consulenza gratuita negli ambulatori pubblici.";933;711;1304;625;935;1128;904;656;944;689;1063;808;1040;;;38;38;35;F;Italiana;xxx;Italiano;Dottorato di ricerca (completo);Sì;xxx;526036
B;103;Bologna;gender55;g_masc;masc;plomero;no;622;929;880;1657;904;13;5;si;si;"Gli idraulici riparano la principale tubatura rotta; tutti ripristinano l' acqua corrente nell' intero edificio.";622;929;880;623;1232;712;744;1657;904;1152;871;713;992;879.0;657.0;38;38;35;F;Italiana;xxx;Italiano;Dottorato di ricerca (completo);Sì;xxx;526036
B;92;todos;gender44;g_fem;masc;marinero;no;647;832;752;777;887;13;5;no;no;"Le marinaie ricevono le indicazioni dal porto; tutte manovrano con destrezza la nave.";647;832;752;904;1064;768;1136;777;887;2144;808;768;472;;;38;38;35;F;Italiana;xxx;Italiano;Dottorato di ricerca (completo);Sì;xxx;526036
B;87;todos;gender39;g_masc;masc;mecánico;si;1332;697;1032;1352;936;13;5;no;no;"I meccanici riparano il motore dell' automobile; tutti offrono un servizio eccellente al cliente.";1332;697;1032;736;615;697;1368;1352;936;968;865;895;896;680.0;;38;38;35;F;Italiana;xxx;Italiano;Dottorato di ricerca (completo);Sì;xxx;526036
B;77;todos;gender29;g_masc;masc;camionero;no;527;1040;785;1016;1016;15;4;si;si;"I giardinieri curano il parco pubblico; tutti potano gli alberi malati alla fine dell' inverno.";527;1040;785;711;1513;1119;1016;1016;689;960;1471;897;832;768.0;728.0;38;38;35;F;Italiana;xxx;Italiano;Dottorato di ricerca (completo);Sì;xxx;526036
B;50;todos;gender2;g_fem;fem;enfermero;no;718;816;1377;953;863;14;7;si;si;"Le infermiere controllano i turni di guardia del giorno; tutte trovano degli errori madornali.";718;816;1377;719;768;985;1239;736;992;953;863;872;1104;1688.0;;38;38;35;F;Italiana;xxx;Italiano;Dottorato di ricerca (completo);Sì;xxx;526036
B;77;todos;gender29;g_masc;masc;camionero;si;705;3044;865;1487;928;15;4;si;si;"I giardinieri curano il parco pubblico; tutti potano gli alberi malati alla fine dell' inverno.";705;3044;865;956;944;1050;1487;928;873;597;1167;1312;1955;819.0;955.0;39;39;34;donna cis;italiana;xxx;italiano;Dottorato di ricerca (completo);no;xxx;1040324
B;50;todos;gender2;g_fem;fem;enfermero;no;670;808;968;1669;1131;14;7;si;si;"Le infermiere controllano i turni di guardia del giorno; tutte trovano degli errori madornali.";670;808;968;853;733;786;1005;930;1351;1669;1131;1047;773;750.0;;39;39;34;donna cis;italiana;xxx;italiano;Dottorato di ricerca (completo);no;xxx;1040324
B;55;todos;gender7;g_masc;fem;secretario;no;583;598;684;784;1050;13;4;no;no;"I segretari ricevono la documentazione ufficiale; tutti raccolgono le firme in ogni dipartimento.";583;598;684;623;841;677;784;1050;840;664;973;705;870;;;39;39;34;donna cis;italiana;xxx;italiano;Dottorato di ricerca (completo);no;xxx;1040324
B;76;Bologna;gender28;g_fem;fem;fonoaudiólogo;no;619;724;771;906;712;13;5;no;no;"Le ginecologhe visitano le pazienti con le infermiere; tutte controllano la crescita fetale.";619;724;771;863;779;659;1393;763;906;712;809;832;774;;;39;39;34;donna cis;italiana;xxx;italiano;Dottorato di ricerca (completo);no;xxx;1040324
B;92;todos;gender44;g_fem;masc;marinero;si;571;852;1048;980;1217;13;5;no;no;"Le marinaie ricevono le indicazioni dal porto; tutte manovrano con destrezza la nave.";571;852;1048;1061;1066;848;860;980;1217;1529;1185;2216;722;;;39;39;34;donna cis;italiana;xxx;italiano;Dottorato di ricerca (completo);no;xxx;1040324
B;86;todos;gender38;g_fem;masc;bombero;no;1805;924;638;696;783;14;6;si;si;"Le becchine preparano la salma per la sepoltura; tutte aspettano in un rigoroso silenzio.";1805;924;638;584;535;530;693;618;696;783;929;815;1312;874.0;;39;39;34;donna cis;italiana;xxx;italiano;Dottorato di ricerca (completo);no;xxx;1040324
B;53;todos;gender5;g_masc;fem;bibliotecario;no;836;806;840;821;1007;14;5;si;si;"I bibliotecari organizzano alfabeticamente i nuovi libri; tutti eseguono il lavoro in modo rigoroso.";836;806;840;1243;758;708;646;821;1007;795;1054;886;757;962.0;;39;39;34;donna cis;italiana;xxx;italiano;Dottorato di ricerca (completo);no;xxx;1040324
B;60;todos;gender12;g_fem;fem;psicólogo;no;577;687;549;704;1150;13;4;no;no;"Le psicologhe organizzano una seduta collettiva; tutte offrono consulenza gratuita negli ambulatori pubblici.";577;687;549;815;682;624;704;1150;770;703;920;905;899;;;39;39;34;donna cis;italiana;xxx;italiano;Dottorato di ricerca (completo);no;xxx;1040324
